Database ID	Sequence ID	"Probability
(min. threshold)"	"Predicted
probability"	"Effector
prediction"	Sequence Header	Genome
379058	1739	0.9	0.992794	effector	>EWG14981.1 TonB-dependent receptor [Xylella fastidiosa Mul-MD]	Mul-MD
379096	1777	0.9	1	effector	>EWG15019.1 hypothetical protein P910_001777 [Xylella fastidiosa Mul-MD]	Mul-MD
379110	1791	0.9	0.99997	effector	>EWG15033.1 hemolysin-type calcium binding protein partial [Xylella fastidiosa Mul-MD]	Mul-MD
379113	1794	0.9	0.998949	effector	>EWG15036.1 hemolysin-type calcium binding protein partial [Xylella fastidiosa Mul-MD]	Mul-MD
379162	1843	0.9	1	effector	>EWG15085.1 hypothetical protein P910_001384 [Xylella fastidiosa Mul-MD]	Mul-MD
379309	1990	0.9	1	effector	>EWG15232.1 hypothetical protein P910_001531 [Xylella fastidiosa Mul-MD]	Mul-MD
379311	1992	0.9	0.999996	effector	>EWG15234.1 hypothetical protein P910_001533 [Xylella fastidiosa Mul-MD]	Mul-MD
379376	2057	0.9	0.997069	effector	>EWG15299.1 hypothetical protein P910_001598 [Xylella fastidiosa Mul-MD]	Mul-MD
379379	2060	0.9	0.999998	effector	>EWG15302.1 conjugal transfer protein [Xylella fastidiosa Mul-MD]	Mul-MD
379430	2111	0.9	1	effector	>EWG15353.1 Pyrrolo-quinoline quinone [Xylella fastidiosa Mul-MD]	Mul-MD
379431	2112	0.9	0.995147	effector	>EWG15354.1 hypothetical protein P910_001653 [Xylella fastidiosa Mul-MD]	Mul-MD
379447	2128	0.9	0.996086	effector	>EWG15370.1 TonB-dependent receptor [Xylella fastidiosa Mul-MD]	Mul-MD
379517	2198	0.9	0.999999	effector	>EWG15440.1 hypothetical protein P910_001263 [Xylella fastidiosa Mul-MD]	Mul-MD
379603	5	0.9	0.99548	effector	>AIC09105.1 glutaredoxin [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
379620	22	0.9	0.999407	effector	>AIC09122.1 cold-shock protein [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
379674	76	0.9	0.992954	effector	>AIC09176.1 TonB-denpendent receptor [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
379701	103	0.9	0.997802	effector	>AIC09203.1 50S ribosomal protein L34 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
379747	149	0.9	0.999998	effector	>AIC09249.1 ferrous iron transporter B [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
379857	259	0.9	0.998876	effector	>AIC09359.1 hypothetical protein D934_02025 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
379867	269	0.9	0.992229	effector	>AIC09369.1 colicin V synthesis protein [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
379868	270	0.9	0.989883	effector	>AIC09370.1 colicin V synthesis protein [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
380007	409	0.9	0.987606	effector	>AIC09509.1 hypothetical protein D934_02980 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
380070	472	0.9	0.994453	effector	>AIC09572.1 30S ribosomal protein S14 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
380111	513	0.9	1	effector	>AIC09613.1 hypothetical protein D934_03670 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
380128	530	0.9	0.993898	effector	>AIC09630.1 autotransporter [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
380203	605	0.9	0.999778	effector	>AIC09705.1 hypothetical protein D934_04355 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
380312	714	0.9	0.987606	effector	>AIC09814.1 hypothetical protein D934_05150 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
380337	739	0.9	0.996382	effector	>AIC09839.1 type 4 fimbrial biogenesis protein [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
380407	809	0.9	0.99642	effector	>AIC09909.1 TonB-dependent receptor [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
380458	860	0.9	0.999966	effector	>AIC09960.1 hypothetical protein D934_06350 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
380589	991	0.9	0.993158	effector	>AIC10091.1 50S ribosomal protein L32 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
380772	1174	0.9	0.999999	effector	>AIC10274.1 SSU ribosomal protein S31P [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
380840	1242	0.9	0.993564	effector	>AIC10342.1 hypothetical protein D934_09665 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
380945	1347	0.9	0.999992	effector	>AIC10447.1 membrane protein [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
381006	1408	0.9	1	effector	>AIC10508.1 cold-shock protein [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
381036	1438	0.9	0.999307	effector	>AIC10538.1 RTX toxin Ca2+-binding protein [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
381060	1462	0.9	0.999944	effector	>AIC10562.1 50S ribosomal protein L36 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
381349	1751	0.9	0.999913	effector	>AIC10851.1 fimbrial protein [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
381394	1796	0.9	0.999783	effector	>AIC10896.1 hypothetical protein D934_00325 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
381417	1819	0.9	0.986862	effector	>AIC10919.1 hypothetical protein D934_00615 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
381454	1856	0.9	1	effector	>AIC10956.1 hypothetical protein D934_01000 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
381455	1857	0.9	1	effector	>AIC10957.1 hypothetical protein D934_01015 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
381458	1860	0.9	0.999064	effector	>AIC10960.1 hypothetical protein D934_01095 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
381461	1863	0.9	1	effector	>AIC10963.1 hypothetical protein D934_01150 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
381470	1872	0.9	0.999994	effector	>AIC10972.1 hypothetical protein D934_01385 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
381471	1873	0.9	1	effector	>AIC10973.1 hypothetical protein D934_01405 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
381479	1881	0.9	0.999947	effector	>AIC10981.1 hypothetical protein D934_01610 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
381494	1896	0.9	0.994144	effector	>AIC10996.1 hypothetical protein D934_02085 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
381495	1897	0.9	1	effector	>AIC10997.1 hypothetical protein D934_02110 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
381498	1900	0.9	1	effector	>AIC11000.1 hypothetical protein D934_02200 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
381500	1902	0.9	0.996124	effector	>AIC11002.1 restriction endonuclease subunit S [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
381515	1917	0.9	0.985479	effector	>AIC11017.1 hypothetical protein D934_02515 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
381530	1932	0.9	1	effector	>AIC11032.1 hypothetical protein D934_03075 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
381538	1940	0.9	0.999997	effector	>AIC11040.1 hypothetical protein D934_03315 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
381550	1952	0.9	0.999987	effector	>AIC11052.1 hypothetical protein D934_03675 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
381566	1968	0.9	0.999999	effector	>AIC11068.1 hypothetical protein D934_03920 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
381599	2001	0.9	1	effector	>AIC11101.1 hypothetical protein D934_04525 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
381613	2015	0.9	0.995085	effector	>AIC11115.1 hypothetical protein D934_04595 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
381615	2017	0.9	0.995252	effector	>AIC11117.1 hypothetical protein D934_04635 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
381617	2019	0.9	0.996448	effector	>AIC11119.1 hypothetical protein D934_04655 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
381622	2024	0.9	1	effector	>AIC11124.1 hypothetical protein D934_04800 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
381623	2025	0.9	0.989446	effector	>AIC11125.1 hypothetical protein D934_04805 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
381651	2053	0.9	0.989513	effector	>AIC11153.1 PhoH-like ATPase [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
381664	2066	0.9	0.999039	effector	>AIC11166.1 hypothetical protein D934_05655 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
381666	2068	0.9	1	effector	>AIC11168.1 hypothetical protein D934_05670 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
381685	2087	0.9	0.999995	effector	>AIC11187.1 hypothetical protein D934_05870 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
381686	2088	0.9	0.985971	effector	>AIC11188.1 hypothetical protein D934_05915 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
381695	2097	0.9	0.999986	effector	>AIC11197.1 hypothetical protein D934_06040 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
381697	2099	0.9	1	effector	>AIC11199.1 hypothetical protein D934_06060 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
381698	2100	0.9	1	effector	>AIC11200.1 hypothetical protein D934_06080 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
381712	2114	0.9	0.992007	effector	>AIC11214.1 hypothetical protein D934_06265 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
381772	2174	0.9	0.995106	effector	>AIC11274.1 hypothetical protein D934_07175 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
381776	2178	0.9	0.999999	effector	>AIC11278.1 hypothetical protein D934_07240 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
381789	2191	0.9	0.998002	effector	>AIC11291.1 hypothetical protein D934_07400 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
381800	2202	0.9	0.999999	effector	>AIC11302.1 hypothetical protein D934_07660 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
381832	2234	0.9	0.999999	effector	>AIC11334.1 hypothetical protein D934_07890 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
381850	2252	0.9	0.995246	effector	>AIC11352.1 hypothetical protein D934_08120 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
381852	2254	0.9	0.999998	effector	>AIC11354.1 hypothetical protein D934_08145 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
381879	2281	0.9	0.996363	effector	>AIC11381.1 hypothetical protein D934_08765 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
381880	2282	0.9	0.999984	effector	>AIC11382.1 hypothetical protein D934_08775 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
381885	2287	0.9	0.999999	effector	>AIC11387.1 hypothetical protein D934_08880 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
381924	2326	0.9	1	effector	>AIC11426.1 hypothetical protein D934_09155 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
381925	2327	0.9	0.988688	effector	>AIC11427.1 hypothetical protein D934_09185 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
381948	2350	0.9	1	effector	>AIC11450.1 hypothetical protein D934_09355 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
381953	2355	0.9	0.997329	effector	>AIC11455.1 hypothetical protein D934_09385 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
381957	2359	0.9	0.999894	effector	>AIC11459.1 hypothetical protein D934_09520 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
381958	2360	0.9	0.999994	effector	>AIC11460.1 hypothetical protein D934_09530 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
381964	2366	0.9	1	effector	>AIC11466.1 hypothetical protein D934_09590 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
381980	2382	0.9	0.999992	effector	>AIC11482.1 surface protein [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
381992	2394	0.9	0.999947	effector	>AIC11494.1 hypothetical protein D934_10055 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
382020	2422	0.9	0.999997	effector	>AIC11522.1 hypothetical protein D934_10420 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
382031	2433	0.9	0.991279	effector	>AIC11533.1 hypothetical protein D934_10700 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
382092	2494	0.9	1	effector	>AIC11594.1 hypothetical protein D934_11720 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
382101	2503	0.9	0.993056	effector	>AIC11603.1 hypothetical protein D934_11965 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
382127	2529	0.9	0.999999	effector	>AIC11629.1 hypothetical protein D934_12260 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
382165	2567	0.9	0.994696	effector	>AIC11667.1 hypothetical protein D934_12890 [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
382173	2575	0.9	0.988813	effector	>AIC11675.1 endoglucanase [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
382210	2612	0.9	0.996751	effector	>AIC11712.1 hypothetical protein D934_13775 (plasmid) [Xylella fastidiosa subsp. sandyi Ann-1]	Ann-1f
382243	6	0.9	0.996425	effector	>AIC11745.1 hypothetical protein P303_00020 (plasmid) [Xylella fastidiosa MUL0034]	MUL0034
382251	14	0.9	1	effector	>AIC11753.1 hypothetical protein P303_00075 (plasmid) [Xylella fastidiosa MUL0034]	MUL0034
382275	38	0.9	0.999964	effector	>AIC11777.1 fimbrial protein [Xylella fastidiosa MUL0034]	MUL0034
382365	128	0.9	0.986345	effector	>AIC11867.1 OmpW [Xylella fastidiosa MUL0034]	MUL0034
382449	212	0.9	0.990736	effector	>AIC11951.1 hypothetical protein P303_01330 [Xylella fastidiosa MUL0034]	MUL0034
382513	276	0.9	0.994453	effector	>AIC12015.1 30S ribosomal protein S14 [Xylella fastidiosa MUL0034]	MUL0034
382554	317	0.9	1	effector	>AIC12056.1 hypothetical protein P303_02010 [Xylella fastidiosa MUL0034]	MUL0034
382572	335	0.9	0.998063	effector	>AIC12074.1 autotransporter [Xylella fastidiosa MUL0034]	MUL0034
382646	409	0.9	0.996821	effector	>AIC12148.1 hypothetical protein P303_02675 [Xylella fastidiosa MUL0034]	MUL0034
382673	436	0.9	0.990736	effector	>AIC12175.1 hypothetical protein P303_02900 [Xylella fastidiosa MUL0034]	MUL0034
382706	469	0.9	0.988249	effector	>AIC12208.1 hypothetical protein P303_03105 [Xylella fastidiosa MUL0034]	MUL0034
382789	552	0.9	0.999801	effector	>AIC12291.1 membrane protein [Xylella fastidiosa MUL0034]	MUL0034
382847	610	0.9	0.999962	effector	>AIC12349.1 autotransporter [Xylella fastidiosa MUL0034]	MUL0034
383081	844	0.9	0.99606	effector	>AIC12583.1 TonB-dependent receptor [Xylella fastidiosa MUL0034]	MUL0034
383149	912	0.9	1	effector	>AIC12651.1 cold-shock protein [Xylella fastidiosa MUL0034]	MUL0034
383175	938	0.9	1	effector	>AIC12677.1 RTX toxin Ca2+-binding protein [Xylella fastidiosa MUL0034]	MUL0034
383200	963	0.9	0.999944	effector	>AIC12702.1 50S ribosomal protein L36 [Xylella fastidiosa MUL0034]	MUL0034
383318	1081	0.9	0.994077	effector	>AIC12820.1 single-stranded DNA-binding protein [Xylella fastidiosa MUL0034]	MUL0034
383331	1094	0.9	0.994077	effector	>AIC12833.1 single-stranded DNA-binding protein [Xylella fastidiosa MUL0034]	MUL0034
383396	1159	0.9	0.999999	effector	>AIC12898.1 SSU ribosomal protein S31P [Xylella fastidiosa MUL0034]	MUL0034
383492	1255	0.9	0.989927	effector	>AIC12994.1 50S ribosomal protein L32 [Xylella fastidiosa MUL0034]	MUL0034
383578	1341	0.9	0.99362	effector	>AIC13080.1 type 4 fimbrial biogenesis protein [Xylella fastidiosa MUL0034]	MUL0034
383689	1452	0.9	0.994292	effector	>AIC13191.1 colicin V synthesis protein [Xylella fastidiosa MUL0034]	MUL0034
383699	1462	0.9	0.999876	effector	>AIC13201.1 hypothetical protein P303_10830 [Xylella fastidiosa MUL0034]	MUL0034
383810	1573	0.9	0.999994	effector	>AIC13312.1 ferrous iron transporter B [Xylella fastidiosa MUL0034]	MUL0034
383855	1618	0.9	0.997802	effector	>AIC13357.1 50S ribosomal protein L34 [Xylella fastidiosa MUL0034]	MUL0034
383875	1638	0.9	0.992794	effector	>AIC13377.1 TonB-denpendent receptor [Xylella fastidiosa MUL0034]	MUL0034
383930	1693	0.9	0.998954	effector	>AIC13432.1 cold-shock protein [Xylella fastidiosa MUL0034]	MUL0034
383946	1709	0.9	0.99548	effector	>AIC13448.1 glutaredoxin [Xylella fastidiosa MUL0034]	MUL0034
384010	1773	0.9	0.993147	effector	>AIC13512.1 hypothetical protein P303_00880 [Xylella fastidiosa MUL0034]	MUL0034
384017	1780	0.9	0.996687	effector	>AIC13519.1 membrane protein [Xylella fastidiosa MUL0034]	MUL0034
384027	1790	0.9	0.999999	effector	>AIC13529.1 hypothetical protein P303_01440 [Xylella fastidiosa MUL0034]	MUL0034
384033	1796	0.9	0.99575	effector	>AIC13535.1 hypothetical protein P303_01665 [Xylella fastidiosa MUL0034]	MUL0034
384050	1813	0.9	0.999526	effector	>AIC13552.1 hypothetical protein P303_02105 [Xylella fastidiosa MUL0034]	MUL0034
384053	1816	0.9	0.998445	effector	>AIC13555.1 hypothetical protein P303_02140 [Xylella fastidiosa MUL0034]	MUL0034
384055	1818	0.9	1	effector	>AIC13557.1 hypothetical protein P303_02185 [Xylella fastidiosa MUL0034]	MUL0034
384061	1824	0.9	0.989407	effector	>AIC13563.1 hypothetical protein P303_02260 [Xylella fastidiosa MUL0034]	MUL0034
384098	1861	0.9	0.99276	effector	>AIC13600.1 hypothetical protein P303_03050 [Xylella fastidiosa MUL0034]	MUL0034
384103	1866	0.9	1	effector	>AIC13605.1 hypothetical protein P303_03195 [Xylella fastidiosa MUL0034]	MUL0034
384111	1874	0.9	1	effector	>AIC13613.1 hypothetical protein P303_03475 [Xylella fastidiosa MUL0034]	MUL0034
384114	1877	0.9	0.999609	effector	>AIC13616.1 hypothetical protein P303_03575 [Xylella fastidiosa MUL0034]	MUL0034
384120	1883	0.9	0.999978	effector	>AIC13622.1 hypothetical protein P303_03665 [Xylella fastidiosa MUL0034]	MUL0034
384125	1888	0.9	0.99825	effector	>AIC13627.1 hypothetical protein P303_03770 [Xylella fastidiosa MUL0034]	MUL0034
384166	1929	0.9	0.999994	effector	>AIC13668.1 surface protein [Xylella fastidiosa MUL0034]	MUL0034
384191	1954	0.9	0.992201	effector	>AIC13693.1 hypothetical protein P303_04620 [Xylella fastidiosa MUL0034]	MUL0034
384217	1980	0.9	0.997929	effector	>AIC13719.1 Zonular occludens toxin [Xylella fastidiosa MUL0034]	MUL0034
384233	1996	0.9	0.986923	effector	>AIC13735.1 hypothetical protein P303_05085 [Xylella fastidiosa MUL0034]	MUL0034
384289	2052	0.9	0.996648	effector	>AIC13791.1 hypothetical protein P303_05900 [Xylella fastidiosa MUL0034]	MUL0034
384303	2066	0.9	1	effector	>AIC13805.1 polyvinylalcohol dehydrogenase [Xylella fastidiosa MUL0034]	MUL0034
384305	2068	0.9	0.999989	effector	>AIC13807.1 hypothetical protein P303_06205 [Xylella fastidiosa MUL0034]	MUL0034
384319	2082	0.9	0.997069	effector	>AIC13821.1 hypothetical protein P303_06465 [Xylella fastidiosa MUL0034]	MUL0034
384327	2090	0.9	0.997195	effector	>AIC13829.1 hypothetical protein P303_06645 [Xylella fastidiosa MUL0034]	MUL0034
384334	2097	0.9	0.996489	effector	>AIC13836.1 hypothetical protein P303_06765 [Xylella fastidiosa MUL0034]	MUL0034
384369	2132	0.9	1	effector	>AIC13871.1 hypothetical protein P303_07545 [Xylella fastidiosa MUL0034]	MUL0034
384370	2133	0.9	0.989378	effector	>AIC13872.1 hypothetical protein P303_07600 [Xylella fastidiosa MUL0034]	MUL0034
384372	2135	0.9	1	effector	>AIC13874.1 hypothetical protein P303_07620 [Xylella fastidiosa MUL0034]	MUL0034
384437	2200	0.9	1	effector	>AIC13939.1 hypothetical protein P303_08415 [Xylella fastidiosa MUL0034]	MUL0034
384479	2242	0.9	0.991587	effector	>AIC13981.1 hypothetical protein P303_09315 [Xylella fastidiosa MUL0034]	MUL0034
384485	2248	0.9	0.986923	effector	>AIC13987.1 hypothetical protein P303_09390 [Xylella fastidiosa MUL0034]	MUL0034
384526	2289	0.9	0.988766	effector	>AIC14028.1 hypothetical protein P303_09865 [Xylella fastidiosa MUL0034]	MUL0034
384551	2314	0.9	0.996688	effector	>AIC14053.1 hemagglutinin [Xylella fastidiosa MUL0034]	MUL0034
384570	2333	0.9	1	effector	>AIC14072.1 hypothetical protein P303_10650 [Xylella fastidiosa MUL0034]	MUL0034
384573	2336	0.9	1	effector	>AIC14075.1 hypothetical protein P303_10740 [Xylella fastidiosa MUL0034]	MUL0034
384574	2337	0.9	0.994144	effector	>AIC14076.1 hypothetical protein P303_10765 [Xylella fastidiosa MUL0034]	MUL0034
384598	2361	0.9	0.999886	effector	>AIC14100.1 hypothetical protein P303_11285 [Xylella fastidiosa MUL0034]	MUL0034
384604	2367	0.9	0.998367	effector	>AIC14106.1 hypothetical protein P303_11460 [Xylella fastidiosa MUL0034]	MUL0034
384605	2368	0.9	1	effector	>AIC14107.1 hypothetical protein P303_11480 [Xylella fastidiosa MUL0034]	MUL0034
384616	2379	0.9	0.999814	effector	>AIC14118.1 hypothetical protein P303_11775 [Xylella fastidiosa MUL0034]	MUL0034
384620	2383	0.9	1	effector	>AIC14122.1 hypothetical protein P303_11870 [Xylella fastidiosa MUL0034]	MUL0034
384658	2421	0.9	0.999116	effector	>AIC14160.1 hypothetical protein P303_12395 [Xylella fastidiosa MUL0034]	MUL0034
384660	2423	0.9	1	effector	>AIC14162.1 hypothetical protein P303_12405 [Xylella fastidiosa MUL0034]	MUL0034
384669	2432	0.9	0.997292	effector	>AIC14171.1 hypothetical protein P303_12720 [Xylella fastidiosa MUL0034]	MUL0034
384676	2439	0.9	0.997627	effector	>AIC14178.1 hypothetical protein P303_12885 [Xylella fastidiosa MUL0034]	MUL0034
